location	point
school:131243	[51.52572,-0.64534]
school:131244	[51.47170,-0.11304]
school:131245	[51.27374,0.53961]
school:131246	[51.47907,-0.01311]
school:131247	[51.45314,-0.13967]
school:131248	[50.40958,-4.21986]
school:131249	[51.91093,-2.08825]
school:131250	[51.91049,-2.11134]
school:131251	[54.55982,-1.35853]
school:131252	[51.39563,-1.24737]
school:131253	[54.20491,-1.70668]
school:131254	[53.56801,-0.10244]
school:131255	[53.56242,-0.03940]
school:131256	[53.55868,-0.05687]
school:131257	[53.55370,-0.03057]
school:131258	[53.55428,-2.80501]
school:131259	[53.55223,-2.80321]
school:131260	[52.42222,-0.80234]
school:131261	[51.57630,-0.23872]
school:131262	[51.52088,-0.19240]
school:131263	[53.54822,-1.56428]
school:131264	[51.48146,-0.11221]
school:131265	[53.52888,-1.09196]
school:131266	[51.41165,-0.07873]
school:131267	[51.49490,-0.20936]
school:131268	[51.49490,-0.20936]
school:131269	[51.61767,-0.22891]
school:131271	[53.57919,-2.39000]
school:131272	[50.92998,-1.46474]
school:131273	[51.07749,-4.02376]
school:131274	[52.20032,-2.17786]
school:131275	[52.31738,-1.90412]
school:131276	[51.44150,0.31272]
school:131277	[53.21779,-0.53824]
school:131278	[52.68422,1.22090]
school:131279	[50.85132,0.46264]
school:131280	[51.42151,-0.09450]
school:131281	[53.40506,-3.08204]
school:131282	[51.90728,-2.09830]
school:131283	[52.53349,-2.06063]
school:131284	[52.48982,-1.92943]
school:131285	[53.49327,-2.08389]
school:131286	[52.42222,-0.80234]
school:131287	[52.67947,1.22300]
school:131288	[51.58070,-0.21286]
school:131289	[52.42222,-0.80234]
school:131290	[52.64628,-2.74661]
school:131291	[51.55529,-0.17343]
school:131292	[52.38991,-1.73226]
school:131293	[51.20834,0.74815]
school:131294	[54.66649,-1.23801]
school:131295	[53.53143,-2.47384]
school:131296	[53.54286,-2.67220]
school:131297	[51.63527,-0.15671]
school:131298	[51.67149,-0.64482]
school:131299	[50.38754,-4.10909]
school:131300	[53.20921,-2.86863]
school:131301	[52.98787,-2.19875]
school:131302	[52.52456,1.47638]
school:131303	[51.55917,0.06586]
school:131304	[51.55680,0.10642]
school:131305	[51.60708,0.04380]
school:131306	[53.39669,-2.15205]
school:131307	[51.09695,0.65792]
school:131308	[51.47427,-0.15739]
school:131309	[53.66208,-2.77075]
school:131310	[51.49997,-0.32962]
school:131311	[53.42504,-2.97180]
school:131312	[53.39081,-2.86320]
school:131313	[53.42836,-2.96415]
school:131314	[53.41523,-2.95277]
school:131315	[53.37053,-2.31974]
school:131316	[51.60772,-0.30326]
school:131317	[51.48874,-0.08300]
school:131318	[51.48874,-0.08300]
school:131319	[51.77423,-0.44936]
school:131320	[53.42481,-2.91029]
school:131321	[53.63692,-1.33597]
school:131322	[53.27313,-1.42836]
school:131323	[52.99676,-1.45689]
school:131324	[52.95291,-1.44513]
school:131325	[51.55137,-0.08341]
school:131327	[52.75272,-1.57775]
school:131328	[52.42222,-0.80234]
school:131329	[51.58258,0.63077]
school:131330	[52.20392,0.13019]
school:131331	[53.51491,-2.46168]
school:131332	[53.41791,-2.85307]
school:131333	[52.45620,-1.88131]
school:131334	[50.76318,-1.77159]
school:131335	[51.44618,-0.09805]
school:131336	[50.78711,-2.94464]
school:131337	[53.83638,-2.21717]
school:131338	[52.51873,-1.47428]
school:131339	[51.34288,-0.00696]
school:131340	[51.46196,-0.10733]
school:131341	[53.53577,-1.15033]
school:131342	[51.56634,-0.05981]
school:131343	[51.52242,-0.08421]
school:131344	[51.49430,-0.17776]
school:131345	[53.56663,-0.13738]
school:131346	[51.52482,0.56639]
school:131347	[54.89216,-1.40864]
school:131348	[52.03184,-0.78930]
school:131349	[53.40841,-2.58251]
school:131350	[53.17306,-2.91315]
school:131351	[51.41423,-0.29933]
school:131352	[50.85489,-0.14144]
school:131353	[52.05218,-2.47463]
school:131354	[53.50906,-2.19907]
school:131355	[54.03388,-2.80064]
school:131356	[50.83629,-0.18800]
school:131357	[53.76662,-1.81009]
school:131358	[52.12255,0.17513]
school:131359	[51.60791,-0.26394]
school:131360	[53.06839,-0.80211]
school:131361	[53.07250,-0.80780]
school:131362	[51.54666,-0.08811]
school:131363	[54.48320,-0.64180]
school:131364	[53.45674,-2.25640]
school:131365	[53.37764,-2.27804]
school:131366	[53.48488,-1.32757]
school:131367	[51.89910,-2.08343]
school:131369	[53.61419,-2.19189]
school:131370	[52.42222,-0.80234]
school:131371	[53.83984,-1.72570]
school:131372	[53.39909,-2.57364]
school:131373	[50.84668,0.46618]
school:131374	[51.47516,-2.77007]
school:131375	[52.20998,-2.18577]
school:131376	[51.58227,-1.80620]
school:131377	[51.60421,-1.82524]
school:131378	[51.59714,-1.81548]
school:131379	[53.76028,-2.72702]
school:131380	[53.62361,-2.21288]
school:131381	[50.79028,0.31921]
school:131382	[53.51490,-2.46614]
school:131383	[53.51490,-2.46614]
school:131384	[53.51490,-2.46614]
school:131385	[53.38156,-2.62121]
school:131386	[51.34533,-0.26436]
school:131387	[51.44995,0.05371]
school:131388	[51.51268,-0.05858]
school:131389	[53.75501,-2.46342]
school:131390	[53.51490,-2.46614]
school:131391	[51.34264,0.59185]
school:131392	[53.51490,-2.46614]
school:131393	[51.88389,-0.40448]
school:131394	[52.69292,-2.41656]
school:131395	[51.35720,0.13673]
school:131396	[52.02059,-0.68851]
school:131397	[52.02123,-0.68053]
school:131398	[52.45101,0.25048]
school:131399	[51.46593,0.01354]
school:131400	[52.38942,-2.23910]
school:131401	[52.93727,-1.44989]
school:131402	[52.93049,-1.52635]
school:131403	[51.58552,-0.22378]
school:131404	[51.53739,0.69293]
school:131405	[51.10666,-0.17565]
school:131406	[51.48640,-0.20978]
school:131407	[51.61388,-0.09291]
school:131408	[53.61717,-2.15876]
school:131409	[54.61662,-1.27819]
school:131410	[51.52565,-2.53928]
school:131411	[51.26973,1.09347]
school:131412	[51.11075,-2.45748]
school:131413	[52.45573,-1.88177]
school:131414	[53.85694,-3.02411]
school:131415	[53.43543,-1.34633]
school:131416	[53.74190,-0.19958]
school:131417	[54.76765,-1.57541]
school:131418	[51.53522,-0.19706]
school:131419	[50.86215,-1.21352]
school:131420	[50.88008,-1.25745]
school:131421	[53.20263,-2.92141]
school:131422	[51.33013,1.41178]
school:131423	[53.48293,-2.17140]
school:131424	[51.56816,0.06466]
school:131425	[54.55496,-1.17467]
school:131426	[51.57875,0.17388]
school:131427	[53.51490,-2.46614]
school:131428	[53.61717,-2.15876]
school:131429	[53.61717,-2.15876]
school:131430	[53.38641,-2.96998]
school:131431	[53.43521,-2.23708]
school:131432	[53.37565,-2.26546]
school:131433	[52.61220,-1.91821]
school:131434	[52.59740,-1.98608]
school:131435	[53.50624,-2.26131]
school:131436	[53.51490,-2.46614]
school:131437	[53.48321,-1.31137]
school:131438	[51.53448,-0.07768]
school:131439	[52.59676,-2.10438]
school:131440	[51.42809,-0.13347]
school:131441	[51.56352,-0.26235]
school:131442	[52.41001,-1.49485]
school:131443	[54.48320,-3.53904]
school:131444	[53.44686,-2.23660]
school:131445	[52.21363,-2.92984]
school:131446	[53.51490,-2.46614]
school:131447	[53.41571,-2.75679]
school:131448	[50.84786,-3.19589]
school:131449	[53.48127,-2.20910]
school:131450	[51.23429,-1.13002]
school:131451	[50.60116,-2.46434]
school:131452	[49.96107,-6.27851]
school:131453	[54.51486,-1.31490]
school:131454	[50.99977,-2.99737]
school:131455	[51.02291,-3.04373]
school:131456	[51.70418,-0.28969]
school:131457	[54.52643,-1.06880]
school:131458	[53.34334,-2.83629]
school:131459	[53.55800,-1.49635]
school:131460	[51.07006,-1.78257]
school:131461	[53.39412,-2.96449]
school:131462	[51.82591,-0.82813]
school:131463	[50.84424,-0.15386]
school:131464	[51.37070,-0.02995]
school:131465	[52.44853,-1.84768]
school:131466	[54.95083,-1.71792]
school:131467	[53.76909,-1.36589]
school:131468	[52.45320,1.03540]
school:131469	[50.94093,-2.90836]
school:131470	[51.65899,-1.95149]
school:131471	[50.72141,-1.87153]
school:131472	[51.42802,-0.13329]
school:131473	[52.46937,-1.90667]
school:131474	[50.77680,0.09729]
school:131475	[51.05114,-3.10061]
school:131476	[53.36365,-2.76252]
school:131477	[52.41994,-1.46445]
school:131478	[51.60313,-0.10880]
school:131479	[53.82828,-2.58057]
school:131480	[53.43425,-2.87769]
school:131481	[53.53142,-2.20228]
school:131482	[51.45751,-0.03603]
school:131483	[51.35967,1.02572]
school:131484	[51.26827,0.52768]
school:131485	[51.36188,0.61662]
school:131487	[51.51762,-0.43854]
school:131488	[53.74879,-1.83225]
school:131489	[51.52818,0.02378]
school:131490	[53.39068,-0.75448]
school:131491	[52.29410,-2.08682]
school:131492	[52.20342,-2.22879]
school:131493	[51.42427,-2.61595]
school:131494	[51.42728,-2.58693]
school:131495	[51.50422,-2.60622]
school:131496	[51.50537,-2.59075]
school:131497	[51.50950,-2.62795]
school:131498	[51.47295,-2.51552]
school:131499	[51.49130,-2.51644]
school:131500	[51.41284,-2.54472]
school:131501	[51.47069,-2.57230]
school:131502	[52.50384,-1.74729]
school:131503	[51.91103,-0.18868]
school:131504	[50.85652,-0.65330]
school:131505	[51.89355,-0.16612]
school:131506	[53.62925,-2.32241]
school:131507	[51.47282,-2.49072]
school:131508	[51.44019,-1.04456]
school:131509	[51.44863,-0.14893]
school:131510	[53.74185,-0.32494]
school:131511	[52.57283,-1.99888]
school:131512	[53.49112,-2.31472]
school:131513	[52.68214,-1.15031]
school:131514	[51.56455,0.09799]
school:131515	[54.94527,-1.58906]
school:131516	[51.35545,-1.15224]
school:131517	[51.57575,-0.00096]
school:131518	[50.81871,-0.51450]
school:131519	[54.57132,-1.22820]
school:131520	[51.46939,-0.16698]
school:131521	[52.48688,-1.70309]
school:131522	[51.43915,-2.57212]
school:131523	[51.57649,-0.76856]
school:131524	[51.46527,-0.11258]
school:131525	[51.46008,-2.57313]
school:131526	[53.68664,-1.33668]
school:131527	[51.39279,0.54989]
school:131528	[51.66957,-0.03182]
school:131529	[54.61973,-1.58412]
school:131530	[53.53214,-2.55522]
school:131531	[51.35596,-1.13264]
school:131532	[52.20852,-2.19352]
school:131533	[52.70069,-2.78495]
school:131534	[52.18798,-2.21009]
school:131535	[52.60877,-1.11159]
school:131536	[52.98316,-1.29262]
school:131537	[51.37979,-0.08950]
school:131538	[52.95731,-1.11081]
school:131539	[53.54506,-0.11460]
school:131540	[53.56316,-0.11464]
school:131541	[53.61752,-0.21723]
school:131542	[54.68567,-1.23433]
school:131543	[53.45702,-2.19753]
school:131544	[55.00667,-1.53511]
school:131545	[54.88200,-1.71721]
school:131546	[53.40664,-1.44766]
school:131547	[52.59802,-2.18435]
school:131548	[50.75940,-1.85386]
school:131549	[51.88775,-2.09855]
school:131550	[53.80131,-2.23674]
school:131551	[53.39214,-2.06654]
school:131552	[50.90079,-4.16454]
school:131553	[51.40231,0.03062]
school:131554	[53.37225,-2.20530]
school:131555	[51.47270,-0.18886]
school:131556	[50.90865,-1.33551]
school:131557	[51.88011,-2.22526]
school:131558	[53.10146,-2.44873]
school:131559	[51.30226,-0.74436]
school:131560	[53.10191,-1.11611]
school:131561	[51.74529,-2.22841]
school:131562	[53.33463,-2.73759]
school:131563	[53.76078,-3.04566]
school:131564	[52.42245,-0.80295]
school:131566	[51.56119,-1.77171]
school:131567	[51.25406,0.47039]
school:131568	[52.79307,-2.07479]
school:131569	[53.57847,-0.68081]
school:131570	[53.82213,-1.57399]
school:131571	[52.45483,-1.98402]
school:131572	[51.57818,-1.83558]
school:131573	[51.59955,-1.79230]
school:131574	[52.36697,-1.54340]
school:131575	[53.66075,-2.64612]
school:131576	[51.56586,-0.02131]
school:131577	[51.60361,-0.39594]
school:131578	[51.40107,0.17172]
school:131579	[51.60632,0.50787]
school:131580	[52.61498,-2.03716]
school:131581	[52.64789,-1.92942]
school:131582	[53.55680,-0.11881]
school:131583	[51.37753,1.32766]
school:131584	[51.59500,-0.07134]
school:131585	[53.69498,-2.46033]
school:131586	[51.10745,-0.19143]
school:131587	[53.38534,-3.07477]
school:131588	[53.30070,-1.11812]
school:131589	[53.78669,-2.67515]
school:131590	[51.54190,0.20399]
school:131591	[52.53484,-2.02287]
school:131592	[51.47612,-0.39935]
school:131593	[52.52228,-1.93792]
school:131594	[51.44116,-0.17166]
school:131595	[51.59862,-0.09517]
school:131596	[51.50651,-0.75822]
school:131597	[53.39960,-2.95118]
school:131598	[51.52515,-0.01308]
school:131599	[51.44398,0.18786]
school:131600	[51.52572,-0.64534]
school:131601	[50.79613,0.00304]
school:131602	[51.10361,-0.15508]
school:131603	[51.10762,-0.15158]
school:131604	[53.56717,-0.08916]
school:131605	[53.58454,-2.07319]
school:131606	[52.42222,-0.80234]
school:131607	[53.51792,-2.32215]
school:131608	[51.52530,-0.02027]
school:131609	[51.53558,-0.07296]
school:131610	[51.71319,-2.52857]
school:131611	[51.25473,0.18634]
school:131612	[50.51551,-4.84288]
school:131613	[51.50363,0.02543]
school:131614	[51.88667,-0.46108]
school:131615	[51.46527,-0.11258]
school:131616	[52.45457,-1.91160]
school:131617	[51.57177,-0.20964]
school:131618	[52.58827,-1.98254]
school:131619	[52.58323,-2.04261]
school:131620	[53.43332,-2.26988]
school:131621	[53.49429,-2.26042]
school:131622	[53.54948,-1.47917]
school:131623	[51.32432,-2.98406]
school:131624	[50.89401,-1.02523]
school:131625	[51.57087,0.05665]
school:131626	[51.50494,-2.57943]
school:131627	[51.37949,0.11392]
school:131628	[51.55935,0.08090]
school:131629	[54.54175,-1.55704]
school:131630	[53.75217,-0.36716]
school:131631	[53.59128,-2.30106]
school:131632	[52.95291,-1.44513]
school:131633	[52.78396,-1.58133]
school:131634	[51.61038,-0.08396]
school:131635	[52.99459,-1.15312]
school:131636	[52.96977,-1.17086]
school:131637	[53.87420,-1.90907]
school:131638	[51.49717,-0.46085]
school:131639	[51.53041,-0.39889]
school:131640	[51.38813,-1.32204]
school:131641	[51.94713,0.64149]
school:131642	[53.00084,-1.12407]
school:131643	[51.87926,0.78459]
school:131644	[54.54144,-1.05600]
school:131645	[54.55458,-0.89424]
school:131646	[50.44152,-3.58942]
school:131647	[51.22518,-0.20790]
school:131648	[52.99700,-1.15504]
school:131649	[51.63504,0.28720]
school:131650	[51.49195,0.04216]
school:131651	[51.64081,-0.29052]
school:131652	[53.03366,-2.22075]
school:131654	[51.57596,0.43066]
school:131655	[50.26433,-5.05826]
school:131656	[51.48480,-2.19163]
school:131657	[51.63672,-0.12587]
school:131658	[54.57165,-1.32411]
school:131659	[51.47983,-2.53264]
school:131661	[53.58865,-1.50605]
school:131662	[51.44076,-0.18543]
school:131663	[51.46890,-0.11159]
school:131664	[52.40005,-1.53475]
school:131665	[52.63603,-1.09066]
school:131666	[53.77798,-2.81779]
school:131667	[51.52936,-0.01624]
school:131668	[52.22260,0.04512]
school:131669	[50.80763,0.29052]
school:131670	[52.00830,-0.77175]
school:131671	[52.27407,-1.16069]
school:131672	[52.56188,-1.80118]
school:131673	[52.49190,-2.03214]
school:131674	[53.69588,-2.70374]
school:131675	[51.47286,-0.21362]
school:131676	[52.12674,-2.28870]
school:131677	[54.64453,-3.55464]
school:131678	[51.39064,1.39699]
school:131679	[51.09121,1.19146]
school:131680	[51.56006,-0.11569]
school:131681	[53.27695,-2.55290]
school:131682	[51.59427,0.08008]
school:131683	[53.81191,-2.22704]
school:131684	[53.21862,-2.88722]
school:131685	[52.92615,-1.49557]
school:131687	[52.47366,-1.85210]
school:131688	[51.46306,-0.10691]
school:131689	[51.45118,-0.91670]
school:131690	[51.56707,-0.11590]
school:131691	[50.72833,-1.98069]
school:131692	[53.59533,-2.53930]
school:131693	[52.55200,-0.20582]
school:131694	[50.71510,-1.98155]
school:131695	[52.68452,-2.02994]
school:131696	[53.41419,-1.36040]
school:131697	[51.57607,-0.00812]
school:131698	[51.53911,-2.58252]
school:131699	[51.52534,-2.55278]
school:131700	[53.56728,-0.04566]
school:131701	[52.42222,-0.80234]
school:131702	[51.53148,-2.42614]
school:131703	[51.47582,-0.10203]
school:131704	[52.92610,-1.49358]
school:131705	[51.53916,-2.55430]
school:131706	[51.55789,-0.08461]
school:131707	[49.76681,-7.55716]
school:131708	[51.58707,-0.15080]
school:131709	[51.50625,-0.24292]
school:131710	[51.42302,0.39245]
school:131711	[52.42222,-0.80234]
school:131712	[53.43101,-2.66024]
school:131713	[53.41627,-2.56926]
school:131714	[53.65389,-1.80111]
school:131715	[50.43400,-3.68104]
school:131716	[51.08194,1.18081]
school:131717	[50.98961,-1.40329]
school:131718	[52.08797,-0.74395]
school:131719	[52.58271,-0.28464]
school:131720	[53.78244,-2.76042]
school:131721	[51.32455,-0.06448]
school:131722	[53.32783,-1.13169]
school:131723	[51.39682,-0.09492]
school:131724	[51.39018,-0.09010]
school:131725	[52.50393,-1.80205]
school:131726	[53.58648,-2.22469]
school:131727	[53.19077,-2.45096]
school:131728	[51.45952,0.08842]
school:131729	[52.28476,-1.78411]
school:131730	[53.31859,-1.99193]
school:131731	[51.59346,-0.07218]
school:131732	[51.57317,-0.12753]
school:131733	[53.30598,-2.35215]
school:131734	[53.67869,-1.50989]
school:131735	[52.55239,-1.99830]
school:131736	[51.53461,-0.10163]
school:131737	[51.51373,-0.06600]
school:131738	[53.51540,-2.39403]
school:131739	[52.06954,0.67663]
school:131740	[51.53860,-0.09026]
school:131741	[51.56492,-0.11233]
school:131742	[51.57386,-0.06984]
school:131743	[51.34313,-2.20778]
school:131744	[51.49817,-0.43941]
school:131745	[51.52644,-0.05377]
school:131746	[50.76590,0.11236]
school:131747	[51.49326,-0.07093]
school:131748	[51.14596,0.84445]
school:131749	[53.53648,-1.45323]
school:131750	[51.56570,-0.21766]
school:131751	[53.56331,-2.12352]
school:131752	[51.51895,-0.22972]
school:131753	[51.51320,-0.32110]
school:131754	[52.39361,-1.93785]
school:131755	[51.51871,-0.26715]
school:131756	[54.96205,-1.41633]
school:131757	[51.58719,-0.09057]
school:131758	[51.60206,-0.13696]
school:131759	[52.39448,-1.97239]
school:131760	[54.54143,-1.29042]
school:131761	[54.13566,-3.22954]
school:131762	[51.32064,0.89633]
school:131763	[51.55597,-0.17410]
school:131764	[52.04691,-0.99403]
school:131765	[52.04691,-0.99403]
school:131766	[54.97531,-1.65946]
school:131767	[51.49157,-2.48263]
school:131768	[51.53387,-2.41754]
school:131769	[51.39166,-0.79507]
school:131770	[51.39974,-0.09966]
school:131771	[52.43814,-1.90937]
school:131772	[53.80670,-3.02920]
school:131773	[51.54494,-0.10056]
school:131774	[53.37718,-3.06377]
school:131775	[51.53255,0.08105]
school:131776	[53.14032,-1.54518]
school:131777	[50.82389,-0.09995]
school:131778	[51.50754,-0.21493]
school:131779	[51.43552,-0.07969]
school:131780	[51.10094,0.66526]
school:131781	[52.61616,-1.10623]
school:131782	[51.83264,-2.27930]
school:131783	[51.97987,-2.14210]
school:131784	[51.94195,-2.06651]
school:131785	[51.56303,-1.75810]
school:131786	[51.39157,-0.18025]
school:131787	[51.56188,0.19272]
school:131788	[51.51190,-0.27387]
school:131789	[50.86330,-0.12889]
school:131790	[51.41316,-1.31845]
school:131791	[53.23850,-2.90260]
school:131792	[53.21705,-2.78902]
school:131793	[53.04723,-2.20417]
school:131794	[51.42620,-2.57657]
school:131795	[52.23149,-2.36603]
school:131796	[52.38998,-2.24034]
