school	address
113861	100041051286
113862	100041100515
113863	200004827993
113864	100041095791
113865	100041055281
113866	100041089631
113867	100040790299
113868	10013449864
113869	100041058755
113870	100041059114
113871	100041057443
113872	100041061116
113873	100041047288
113874	100040576847
113875	100040600545
113876	100041117201
113877	100041095725
113878	200004744738
113879	100041049627
113881	100041088411
113882	100041047865
113883	10002946976
113884	100041122598
113885	10013292514
113886	200004824764
113887	10013291663
113888	100041116809
113889	100041170393
113890	100041033616
113891	100041100955
113892	200000754593
113893	100041094304
113894	100041105214
113895	200000758081
113896	100041050220
113897	200000757096
113898	100041059137
113899	10013282073
113900	10013447176
113901	100040643833
113902	200000753336
113903	100040831466
113904	100041058754
113905	100041057521
113906	200000344213
113907	100041057190
113908	10013449356
113909	100040809200
113913	100041097061
113914	200004828114
113915	10013220138
113918	10023247140
113919	100041033611
113920	10002639436
113922	10001088454
113923	100040702234
113924	10013284807
113927	100041033335
113929	10001092217
113930	100041091238
113931	100040705514
113932	10013286800
113937	100041108006
113939	100041112387
113940	100041104779
113941	100041058650
113942	10012222890
113943	100041051004
113944	100041059538
113945	100041059847
113946	200002334760
113948	10023248745
113951	100041118795
113952	100041104692
113954	100040817199
113955	100041089711
113956	100041100115
113957	10023249444
113958	10002056231
113959	100041095587
113960	10002061009
113961	100041113055
113962	10013447193
113963	10001092977
113965	100041116058
113967	100110739894
113968	100110804267
113970	10014561955
113971	100110787301
113972	100110747219
113973	100110749001
113974	10012054262
113975	100110771719
113976	100110747541
113977	100110741752
113979	100110750402
113981	100110744449
113982	100110744444
113983	100110750780
113984	200002976583
113985	100110742973
113986	10013053811
113987	100110749458
113988	200004279984
113989	100110772889
113991	10023855957
113992	100110749457
113993	100110771628
113994	100110771882
113995	100110771882
113996	100110771444
113998	10091173501
113999	100110771702
114001	10002955964
114002	100110802598
114003	100110802730
114004	100110802963
114005	10002955726
114006	100110741562
114007	100110741562
114008	100110740145
114009	200003838283
114010	10002956072
114011	10002956072
114012	100110740193
114013	100110739665
114014	100110739663
114015	100110739821
114016	100110739894
114017	100110739894
114018	200003836868
114019	200003837803
114020	10070414010
114021	10014550846
114022	100110803447
114023	200004277527
114024	200004279317
114025	100110743826
114026	10014555480
114027	10014561856
114028	10014560980
114029	10014560980
114030	100110743631
114031	100110743631
114032	10014561856
114033	100110803528
114034	10010384407
114035	100110761608
114036	100110742189
114037	100110742315
114038	200004279384
114039	100110743077
114040	200004282150
114041	100110741387
114043	100110743201
114045	100110802982
114046	100110743147
114047	200004279465
114049	200004279465
114050	10091173947
114051	100110742973
114052	100110742666
114053	10070414024
114054	100110748353
114055	100110807798
114056	200002976583
114057	200002976677
114058	200002976461
114059	100110807635
114060	100110807639
114061	100110748376
114062	200002972275
114063	10022978287
114064	200002976254
114065	10022981841
114066	10022981778
114067	100110747011
114068	100110746523
114069	10014557120
114070	10012056806
114071	100110806077
114072	100110748979
114073	100110748979
114074	100110805990
114075	10001009737
114076	10023856101
114078	100110805436
114079	100110749622
114080	200002821298
114081	200003219431
114083	100110748982
114085	100110749149
114086	100110749450
114088	100110741248
114089	100110787419
114091	100110749001
114092	10012054262
114093	200003646989
114094	100110787417
114095	100110806013
114096	100110749457
114097	200002974306
114098	100110747876
114099	100110804667
114100	10070414013
114101	100110751802
114102	10070414018
114103	100110747542
114104	10014554745
114106	100110751270
114107	10034122449
114108	10070414019
114109	10070414011
114110	200002977948
114111	200002977948
114113	10012054765
114114	10034122898
114115	10070414077
114116	200002978605
114117	200002978605
114118	100110751392
114119	10014567801
114120	100110741752
114121	100110741974
114122	100110804310
114123	100110741722
114125	100110740560
114126	100110740561
114127	100110804254
114128	100110804459
114129	100110803801
114130	100110739144
114131	100110740428
114132	100110739375
114133	100110739375
114134	200003216424
114135	100110803749
114137	100110738333
114138	10091174126
114139	200003217239
114140	200003217162
114143	100110804928
114144	10013055297
114145	100110740691
114146	100110740871
114147	100110805384
114148	100110787304
114150	100110773105
114151	10013053811
114152	100110740739
114153	100110772388
114154	100110772388
114155	100110805041
114156	100110805041
114157	100110803750
114158	100110803750
114159	200003647115
114160	100110749665
114161	100110783430
114165	100110750973
114166	100110751085
114167	100110750402
114168	100110750402
114169	10013314758
114170	10013314758
114172	100110744768
114174	10003083391
114175	10013318132
114178	100110750403
114179	100110750202
114181	200002723585
114182	100110751064
114183	100110744776
114184	100110751082
114185	100110810243
114186	100110751392
114187	200002972861
114188	200002978491
114189	100110805583
114190	100110805528
114191	100110744909
114192	100110744909
114193	100110803324
114194	200004280132
114195	100110740750
114196	200002728003
114197	100110773074
114198	100110772390
114200	10014563596
114201	100110787235
114203	100110772179
114204	100110744449
114205	200003647450
114206	200003647452
114207	100110805674
114208	100110739580
114209	100110739819
114210	100110772544
114211	10091173019
114212	100110751084
114213	100110739821
114214	10014555485
114215	100110803298
114216	200002977622
114217	10091173469
114218	10070414016
114219	10070414239
114220	10014568617
114221	10070414017
114222	100110804708
114223	100110751803
114224	10003082757
114225	100110804710
114226	10070414009
114227	100110738333
114228	100110803772
114229	200003217197
114230	200003216238
114231	100110804784
114232	10013058562
114233	100110810337
114235	100110771443
114236	100110771759
114237	10070414008
114238	100110745465
114239	100110751083
114240	100110750783
114241	200002723829
114242	100110740141
114243	200003835093
114244	200003838559
114245	200004278641
114246	200004278233
114247	10014555486
114248	200004279655
114249	200004275258
114250	200004279732
114251	200004277406
114252	200004277405
114253	10014561481
114254	200004279572
114255	200004279956
114256	200002976563
114257	200002977589
114258	100110805437
114259	200003646543
114260	100110805829
114261	10070414076
114262	200002978278
114263	10000804573
114264	100110747876
114265	100110751543
114266	200003644398
114267	100110805528
114268	200003216209
114269	200003216165
114270	200003216505
114271	200003216745
114272	100110741722
114273	200003216487
114274	200003216424
114275	10091173020
114276	100110772224
114277	10013250560
114278	10013056831
114279	10013057200
114280	100110787192
114281	100110773104
114282	100110772337
114283	200002972520
114284	100110744902
114285	10012057010
114286	10013249909
114287	100110802770
114288	100110740194
114289	100110741416
114290	100110739892
114291	100110743631
114292	10014555487
114293	200004278523
114294	100110743151
114295	100110803039
114296	200002976581
114297	200002972309
114298	100110748884
114299	200003645553
114300	100110749148
114301	10014557172
114302	10070413998
114303	10034119343
114304	100110751345
114305	100110751842
114306	200002978471
114307	100110751301
114308	100110738333
114309	100110803936
114310	200003216890
114311	100110741617
114312	200003220576
114313	10014563596
114314	100110805041
114315	10013052001
114316	100110809560
114317	100110806048
114318	100110772901
114319	10013315225
114320	10003083391
114321	100110751086
114322	100110750069
114323	100110750927
114324	200002728091
114325	10014557173
114326	200003216262
114327	100110772337
114328	200004282063
114329	10013312689
114330	200003219723
114331	100110804269
114333	10013317758
114335	200003217537
114336	100110714962
114337	10013261208
114338	200002821591
114340	10014555487
114341	100110751843
114342	10014568617
114343	100110749457
114344	10014557172
114345	100110742948
114346	100110772891
114347	10012055254
114348	10003083391
114349	10014549993
114351	22066708
114354	22172909
114357	10033259090
114361	22255044
114363	22255053
114365	22224499
114366	22170102
114367	22069434
114368	22076564
114369	22169452
114370	22101793
114371	22257465
114372	22059567
114373	22060198
114376	22170319
114377	22053007
114378	22246088
114379	22246088
114380	22044298
114381	22168444
114382	22255044
114383	22169285
114384	22170116
114385	100062635513
114386	100061935700
114387	100061935700
114389	10002652867
114390	100062556367
114391	10033402873
114392	100062591529
114393	10033405880
114394	10033249981
114395	100062255499
114396	10024375339
114397	22031445
114398	22018956
114399	22201169
114400	22201169
114403	22199187
114404	100062275628
114405	10033250024
114406	10033245989
114407	10033414467
114408	10033403238
114409	10033244741
114410	200001469903
114411	22170316
114412	22010129
114413	22173456
114414	10033409618
114415	200001462451
114416	100062592314
114419	200001462237
114420	10033251351
114421	100062634628
114422	100062248366
114423	100062592555
114424	10033256613
114425	22171128
114426	10033250489
114427	100062590143
114428	22199187
114429	100062584370
114430	22168925
114431	10070937719
114432	100062591665
114433	10033250106
114434	10033251285
114435	10024377962
114436	10033250140
114437	100062556905
114438	100062258065
114439	10033250334
114440	10033250273
114441	10033250140
114442	100062258412
114443	22212126
114444	10033402548
114445	100062590147
114446	22031444
114447	10002501415
114448	200003865593
114449	100060035650
114450	100060035650
114451	200003864971
114452	100062580346
114454	200003861974
114455	100062575021
114456	100060035226
114457	100062255268
114458	100062254888
114459	100062254366
114460	100062249064
114461	100062248216
114462	100062248208
114464	10024140770
114465	10024140770
114466	100062255282
114467	100062255282
114469	100062254367
114470	200003865992
114471	100062557145
114472	10024140772
114474	100062572415
114475	10033245875
114476	100062255337
114477	22172909
114478	22085527
114479	22112389
114480	22130967
114481	100062577986
114482	10004614209
114483	200003865953
114484	100062255484
114485	22172894
114486	22258523
114487	22183482
114488	200001459963
114489	100062570103
114490	10002654281
114491	100062584882
114492	10002650289
114493	100062557515
114494	100062570347
114495	200001457809
114496	100062555867
114497	100062570288
114498	10002655879
