Group UID,Group ID,Group Name,Companies House Number,Group Type (code),Group Type
5173,TR02360,Uxbridge High School Academy Trust,07623418,10,Single-academy trust
5179,TR02363,Valley Primary School,07695505,10,Single-academy trust
5181,TR02364,Vandyke Upper School,07700206,10,Single-academy trust
5182,TR02366,Verulam School,07690125,10,Single-academy trust
5185,TR02368,Viewley Hill Academy,08803858,10,Single-academy trust
5187,TR02370,Walsall Studio School,08285206,10,Single-academy trust
5189,TR02372,UTC Lancashire,07653051,10,Single-academy trust
5191,TR02932,WAC Arts College,07949464,10,Single-academy trust
5192,TR02374,Waddesdon Church of England School,07743646,10,Single-academy trust
5193,TR02375,Wadebridge School,07999988,10,Single-academy trust
5200,TR02379,Walderslade Girls' School,07800431,10,Single-academy trust
5201,TR02380,Wales High School Academy Trust,07372160,10,Single-academy trust
5202,TR02381,Walkwood Academy Trust,08319098,10,Single-academy trust
5205,TR02384,Wallington High School for Girls,07635448,10,Single-academy trust
5206,TR02385,Walsall City Academy Trust,04251277,10,Single-academy trust
5208,TR02386,Walsall College Academies Trust,07754696,10,Single-academy trust
5209,TR02387,Waltham Leas Primary Academy Limited,07772345,10,Single-academy trust
5210,TR02388,Walton Girls High School & Sixth Form,07552764,10,Single-academy trust
5211,TR02389,Wandle Valley School,07736095,10,Single-academy trust
5212,TR02390,Wansdyke School (2013) Ltd,08368979,10,Single-academy trust
5213,TR02391,"Wapping and Shadwell Secondaery Education Trust, The",07412515,10,Single-academy trust
5218,TR02394,Warlingham School,08248059,10,Single-academy trust
5219,TR02395,Warren Farm Primary School,08055393,10,Single-academy trust
5220,TR02396,Warren Road Primary School,07645774,10,Single-academy trust
5223,TR02398,Waseley Hills High School,08160225,10,Single-academy trust
5230,TR02402,Watford Grammar School for Boys,07348288,10,Single-academy trust
5231,TR02403,Watford Grammar School for Girls,07348254,10,Single-academy trust
5234,TR02406,Waynflete Infants' School,07998122,10,Single-academy trust
5235,TR02407,Weald of Kent Grammar School Academy Trust,07451660,10,Single-academy trust
5236,TR02408,Weare Academy First School,07557900,10,Single-academy trust
5239,TR02410,Weatherfield Academy,07939260,10,Single-academy trust
5240,TR02411,Weatherhead High School,07847190,10,Single-academy trust
5241,TR02412,Webheath First School Academy,07959096,10,Single-academy trust
5242,TR02413,Webster Primary School,08403949,10,Single-academy trust
5243,TR02414,Wedmore First School Academy And Nursery,07664284,10,Single-academy trust
5244,TR02624,Wednesbury Oak Academy Trust,08749821,10,Single-academy trust
5245,TR02415,Wellacre Technology Academy Trust,07386228,10,Single-academy trust
5246,TR02416,Welland Park Community College Academy Trust,07675238,10,Single-academy trust
5249,TR02418,Wellington School,07458631,10,Single-academy trust
5250,TR02419,"Wells Free School, The",07923267,10,Single-academy trust
5255,TR02422,Welton St Mary's Church of England Primary Academy,08314146,10,Single-academy trust
5258,TR02424,Wensley Fold Church of England Academy Trust,08353730,10,Single-academy trust
5259,TR02425,Wentworth Primary School,07899198,10,Single-academy trust
5261,TR02427,West Derby School,08166938,10,Single-academy trust
5264,TR02429,West Hatch High School Academy Trust,07628943,10,Single-academy trust
5267,TR02431,West Hill School,07697027,10,Single-academy trust
5268,TR02432,West Kirby Grammar School,07697158,10,Single-academy trust
5269,TR02433,West Lakes Academy,06627459,10,Single-academy trust
5272,TR02435,West Malling Church of England Academy Trust,08144271,10,Single-academy trust
5276,TR02899,West Nottinghamshire Educational Trust,08337041,10,Single-academy trust
5277,TR02437,West Park Academy,07659444,10,Single-academy trust
5278,TR02438,West Park School,07560177,10,Single-academy trust
5279,TR02439,"West Somerset Community College, The",07630180,10,Single-academy trust
5281,TR02440,West Thurrock Academy,08259069,10,Single-academy trust
5282,TR02441,West Town Lane Academy,07848632,10,Single-academy trust
5283,TR02442,"Westborough Academy, The",07384643,10,Single-academy trust
5285,TR02444,Westbrook Primary School,08523370,10,Single-academy trust
5287,TR02445,Westbury Park School,08130158,10,Single-academy trust
5288,TR02446,Westbury-on-Trym Church of England Academy,07669263,10,Single-academy trust
5289,TR02447,Westcliff High School for Boys Limited,07347930,10,Single-academy trust
5291,TR02450,Westfield Academy,08526440,10,Single-academy trust
5292,TR02451,Westfield Academy Trust,07664348,10,Single-academy trust
5293,TR02452,Westgate Academy Ltd,07669751,10,Single-academy trust
5294,TR02453,Westlea Primary School,08713214,10,Single-academy trust
5295,TR02454,The Westminster Academy (Westbourne Green),05102934,10,Single-academy trust
5296,TR02455,Westminster City School,08100409,10,Single-academy trust
5297,TR02931,"Westminster Family School, The",08333607,10,Single-academy trust
5300,TR02456,Weston Favell Church of England Primary School,08208801,10,Single-academy trust
5301,TR02457,"Weston Road Academy, The",07778406,10,Single-academy trust
5302,TR02458,Westside Academy Trust,05888220,10,Single-academy trust
5304,TR02460,"Westwood School (Coventry), The",07700728,10,Single-academy trust
5305,TR02461,Westwoodside Church of England Academy Trust,08161921,10,Single-academy trust
5306,TR02462,"Wey Valley School and Sports College, The",08128803,10,Single-academy trust
5307,TR02463,Weydon School,07552535,10,Single-academy trust
5310,TR02464,Whickham School and Sports College,07729766,10,Single-academy trust
5311,TR02465,Whipperley Infant Academy Trust,08310694,10,Single-academy trust
5312,TR02579,Whirley Primary School,08603811,10,Single-academy trust
5313,TR02466,Whitburn Church of England Academy,07465520,10,Single-academy trust
5319,TR02471,Whitecross Hereford,07793019,10,Single-academy trust
5321,TR02472,Whitefield School,07697281,10,Single-academy trust
5325,TR02474,Whitemoor Academy (Primary and Nursery),08163448,10,Single-academy trust
5326,TR02475,Whitley Academy,07657794,10,Single-academy trust
5327,TR02476,Whitstone School Academy Trust,07706741,10,Single-academy trust
5331,TR02479,Widewell Primary Academy,08330578,10,Single-academy trust
5332,TR02480,Wigan UTC,07695542,10,Single-academy trust
5334,TR02482,Wildern School,07554117,10,Single-academy trust
5335,TR02483,"William Alvey School Trust, The",07737302,10,Single-academy trust
5336,TR02484,William Brookes Academy Trust,08520569,10,Single-academy trust
5337,TR02485,William de Ferrers School,07552735,10,Single-academy trust
5340,TR02487,William Farr Church of England Comprehensive School,07469546,10,Single-academy trust
5343,TR02664,William Law CE Primary School,09060417,10,Single-academy trust
5344,TR02489,William Lovell Church of England Academy,08061805,10,Single-academy trust
5346,TR02490,William Tyndale Primary School,07774109,10,Single-academy trust
5349,TR02492,Willow Brook Primary School Academy,08072115,10,Single-academy trust
5350,TR02494,Willowcroft Academy Trust,08516562,10,Single-academy trust
5352,TR02495,"Willows School Academy Trust, The",07785550,10,Single-academy trust
5353,TR02496,Wilmington Grammar School for Boys,07682311,10,Single-academy trust
5354,TR02497,Wilmington Grammar School for Girls,07682332,10,Single-academy trust
5355,TR02498,Wilmington Primary School,07800252,10,Single-academy trust
5356,TR02499,Wilnecote High School Co-operative Academy Trust,08221070,10,Single-academy trust
5357,TR02500,Wilson Stuart School,07972037,10,Single-academy trust
5358,TR02501,Wilson's School,07536970,10,Single-academy trust
5359,TR02502,Winchcombe School,07606409,10,Single-academy trust
5362,TR02504,Wingfield Academy,08550403,10,Single-academy trust
5363,TR02505,Winifred Holtby Academy Trust,08426992,10,Single-academy trust
5365,TR02506,Winstanley Community College Academy Trust,08094234,10,Single-academy trust
5366,TR02507,Winterton Community Academy,08140747,10,Single-academy trust
5367,TR02508,Wirral Grammar School for Boys,07734231,10,Single-academy trust
5368,TR02509,Wirral Grammar School for Girls,07695736,10,Single-academy trust
5373,TR02580,Wistaston Academy Trust,08882544,10,Single-academy trust
5374,TR02512,Witchford Village College,07772516,10,Single-academy trust
5377,TR02656,Witton Park Academy Trust,08941338,10,Single-academy trust
5379,TR02514,Woking High School Academy Trust,08586085,10,Single-academy trust
5380,TR02623,Wolverhampton Girls' High School,08918836,10,Single-academy trust
5381,TR02516,Wood End Academy,07601680,10,Single-academy trust
5382,TR02517,Wood Green Academy,07538389,10,Single-academy trust
5386,TR02519,Woodbrook Vale School,07671486,10,Single-academy trust
5387,TR02520,Woodchurch High School,07775671,10,Single-academy trust
5388,TR02521,Woodcote High School,08053276,10,Single-academy trust
5389,TR02522,Woodfield Academy,08039319,10,Single-academy trust
5390,TR02633,Woodfield School,08905350,10,Single-academy trust
5391,TR02523,Woodford Valley Church of England Primary Academy,08056328,10,Single-academy trust
5392,TR02524,Woodham Academy,08167333,10,Single-academy trust
5393,TR02686,Woodhouse Academy,09055607,10,Single-academy trust
5397,TR02527,Woodland Middle School Academy,07566455,10,Single-academy trust
5398,TR02528,Woodland View Primary School,07943378,10,Single-academy trust
5399,TR02529,Woodlands Academy,07693574,10,Single-academy trust
5400,TR02530,Woodlands Academy of Learning,08077289,10,Single-academy trust
5401,TR02531,"Woodlands Academy Scarborough, The",08436037,10,Single-academy trust
5403,TR02533,Woodrush High School An Academy For Students Aged 11-18 Ltd,07677510,10,Single-academy trust
5404,TR02534,Woodside Academy,08272256,10,Single-academy trust
5405,TR02535,Woodside Academy Trust,08286418,10,Single-academy trust
5407,TR02536,Woodside High School,07831292,10,Single-academy trust
5408,TR02537,Woodside Primary School,08239113,10,Single-academy trust
5409,TR02538,Woolgrove School Special Needs Academy,07988540,10,Single-academy trust
5410,TR02539,Woolmer Hill School,07692394,10,Single-academy trust
5412,TR02541,Wootton Primary School,08199843,10,Single-academy trust
5413,TR02542,Worth Primary School,08407889,10,Single-academy trust
5414,TR02543,Worthing High School,08276210,10,Single-academy trust
5415,TR02544,Wreake Valley Academy Trust,07988521,10,Single-academy trust
5416,TR02545,Wren Academy,06422162,10,Single-academy trust
5419,TR02548,"Wroxham Foundation, The",08033193,10,Single-academy trust
5422,TR02550,Wyedean School and Sixth Form Centre,07735863,10,Single-academy trust
5425,TR02552,Wymondham High Academy Trust,07725111,10,Single-academy trust
5427,TR02554,Wyvern Academy,08123602,10,Single-academy trust
5428,TR02555,Wyvern College Academy Trust,08021829,10,Single-academy trust
5429,TR02952,XP School (Doncaster) Limited,08344767,10,Single-academy trust
5430,TR02556,Yarborough Academy,08018146,10,Single-academy trust
5432,TR02557,Yardley Primary School,07432995,10,Single-academy trust
5433,TR02558,Yardleys School,08496504,10,Single-academy trust
5434,TR02572,Yarm Primary School,08844604,10,Single-academy trust
5436,TR02560,Yesoiday Hatorah School,07573614,10,Single-academy trust
5448,TR03059,Townlands C of E Primary Academy,09326643,10,Single-academy trust
5449,TR03060,Midfield Primary School,09333163,10,Single-academy trust
5450,TR03061,Green Meadow Primary School,09333191,10,Single-academy trust
5458,TR03065,"Duston Education Trust, The",09299605,10,Single-academy trust
5465,TR03126,Christopher Pickering Primary School,09349525,10,Single-academy trust
5466,TR03072,Esher Church School,09362801,10,Single-academy trust
5467,TR03073,Ganton School,09349673,10,Single-academy trust
5468,TR03074,GSSC Academy Trust,09319299,10,Single-academy trust
5469,TR03075,Hungerford Primary Academy,09361618,10,Single-academy trust
5472,TR03078,Pyrgo Priory Academy Trust,08382992,10,Single-academy trust
5474,TR03080,St Thomas More Catholic Comprehensive School,09350239,10,Single-academy trust
5475,TR03081,Stone Lodge Academy Trust,09396402,10,Single-academy trust
5484,TR01895,Sharnbrook John Gibbard Lower School,08370592,10,Single-academy trust
5517,TR00174,Belgrave St. Bartholomew's Academy,07552598,10,Single-academy trust
5518,TR03128,St Paul's Church of England Academy Trust,09102276,10,Single-academy trust
5525,TR03082,Godinton Academy Trust,09404783,10,Single-academy trust
5527,TR03131,Ashton West End Primary School,09388819,10,Single-academy trust
5529,TR03129,Castle Hill Academy,09332834,10,Single-academy trust
5530,TR03134,Castledon School Academy Trust,09425197,10,Single-academy trust
5535,TR03115,Isebrook SEN Cognition & Learning College,09392862,10,Single-academy trust
5538,TR03133,Saint Cecilia's Church of England School,09413691,10,Single-academy trust
5543,TR03136,"Fitzwimarc School Academy Trust, The",09434988,10,Single-academy trust
5545,TR03101,Windhill Academy Trust,09433068,10,Single-academy trust
5623,TR03167,Brambleside Academy Trust,09212934,10,Single-academy trust
5625,TR03104,Holy Innocents Catholic Primary School,09483921,10,Single-academy trust
5626,TR03165,Huntington Primary Academy,09468412,10,Single-academy trust
5627,TR03141,The Cardinal Vaughan Memorial School,09482572,10,Single-academy trust
5628,TR03121,Withernsea Primary Academy Trust,09474500,10,Single-academy trust
5663,TR03146,Parkwood Hall Co-operative Academy Trust,09494940,10,Single-academy trust
5687,TR03206,Beddington Park Academy Trust,09498825,10,Single-academy trust
5691,TR01681,"Prince Henry's High School Academy Trust, The",07512962,10,Single-academy trust
5703,TR03187,The Oak Academy Trust,09604912,10,Single-academy trust
5706,TR03113,Waingels Academies Trust,09620043,10,Single-academy trust
5707,TR03142,St Joseph's Catholic Primary Voluntary Academy Retford,09622777,10,Single-academy trust
15714,TR03099,St Nicholas Primary School,09437420,10,Single-academy trust
15731,TR01995,St Aidan's Catholic Primary Academy,08731777,10,Single-academy trust
15802,TR03362,Over Hall Academies Limited,09476660,10,Single-academy trust
15803,TR03310,Creative Industries UTC,07893811,10,Single-academy trust
15804,TR03323,West Midlands Construction UTC,07898669,10,Single-academy trust
